id,track.name,artist,genres,instrumentalness,energy,loudness,danceability,liveness,speechiness,Cluster
5rz7ZQkMpQHGDXC62P2Axw,ESSE É LADRÃO,DJ BRUNIN DA NT,funk,0.0,0.5655628073492291,0.8684777131339043,0.9007238883143744,0.1525249408618739,0.7207446808510639,0
48Ll1C6qAnP2UjnopQDh4a,Bala Love,Mc Anjim,funk,0.10654008438818566,0.3171693198845524,0.7639149754913188,0.6494312306101344,0.1761801912989818,0.06742021276595744,0
6pQKUKBpwr6GhfhcFFFozo,Não Nasceu pra Namorar,MC Zaquin,funk,0.0,0.44790273433964545,0.8741353245682348,0.5429162357807653,0.07559395248380131,0.058909574468085105,0
7LdYiTZzlxsPKi8kvNXeBS,Set do G15 - A Revoada Começou,MC G15,funk,0.049999999999999996,0.30811854503766134,0.6605204086307206,0.6763185108583247,0.08773012444718709,0.07539893617021276,0
1yDct8mBgo25FwphztHzBK,Voltei pra Cachorrada,DJ Jeeh FDC,funk,0.0,0.7495952292360141,0.9999999999999999,0.8883143743536712,0.0734341252699784,0.19946808510638298,0
1mQOFRDoqI34LdN79PE0vH,Ô Moça,MC Zaquin,funk,0.0,0.49516789187340987,0.8493975903614457,0.8686659772492245,0.06849737735266893,0.10598404255319148,0
2qPIIfZV6d1FgvCCNoLiVL,Tequila,Dj GBR,funk,0.0013818565400843881,0.8390973360552701,0.8971551605662191,0.8790072388831438,0.08978710274606604,0.08164893617021277,0
0x0V1IID2Sj902k6LzuWds,Ela é Espetacular (Mulher Kama Sutra 2),Mc Livinho,funk,0.0,0.7143977714981044,0.9532044527921572,0.9348500517063082,0.10829990743597655,0.11861702127659575,0
7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,MC Hariel,funk,7.79535864978903e-06,0.5313709912609742,0.8821521828759906,0.6018614270941055,0.0836161678494292,0.12034574468085106,0
2ASs0n7ukfyxAxDtdir4vF,Privilégio,MC Luan da BS,funk,0.00310126582278481,0.6460141393215942,0.9252828805717164,0.5863495346432265,0.06530906098940656,0.10864361702127659,0
78g5lnALTioTYBjkyxmvlJ,Eu Vou Machucar Só um Pouquinho X Catucando Gostosinho,JC NO BEAT,funk,0.0,0.6560705558181399,0.8486646204590222,0.7414684591520165,0.26051630155301864,0.6289893617021276,0
2p04GXqx4j9sggMTFJpEBa,Cai de vagarinho até embaixo,Mc Rennan,funk,2.6160337552742614e-06,0.43985760114240896,0.71567639378808,0.9720785935884177,0.08978710274606604,0.6369680851063829,0
3W2aK80vK0AA7EwZeiUcwH,Ei Tudo Bem,MC Zaquin,funk,0.0,0.5333822745602833,0.8370287232580511,0.8345398138572907,0.3952483801295897,0.045744680851063826,0
6mUNR2pJOxKRCVo97YVlHE,Gonzaga Deu Fuga Com Uma Loira Cabulosa Em Cima Da 66,Dj Wesley Gonzaga,funk,0.0,0.3664457607176259,0.9227632965321361,0.9296794208893485,0.10829990743597655,0.24734042553191488,0
6KUC0Tp3HhbUzxya6HgN0L,"Fivela (feat. Flow Key, Bernax)",MC JottaPê,funk,0.0,0.6600931224167581,0.8440606532594255,0.8676318510858325,0.05810963694333025,0.12353723404255318,0
6BsAf92aj9qKt2SdN8972M,Sócia,Aretuza Lovi,funk,0.0,0.8501593942014704,0.8740895139493333,0.5563598759048605,0.5433508176488738,0.1529255319148936,2
0FJpeAT75XI6LImeMhpdU3,LOUCA,MC Kevinho,funk,0.00022679324894514768,0.7103752048994861,0.9085161940537816,0.8883143743536712,0.054304227090404195,0.06462765957446807,0
5zNxUkUW9WiV5oyg6gh2wB,DANÇARINA,PEDRO SAMPAIO,funk,0.0,0.5715966572471566,0.8580787026432726,0.8045501551189246,0.07991360691144708,0.10478723404255318,0
7ARoqP7G8UYW8SyYPyPp7k,NO CHÃO NOVINHA,Anitta,funk,0.006972573839662447,0.8079224449159788,0.8858628430070089,0.7269906928645294,0.36645068394528435,0.07898936170212766,0
32wjFFh7Ptrepu63WosPRB,Socadona (feat. Mariah Angeliq e Mr. Vegas) - Funk Remix,LUDMILLA,funk,0.004472573839662447,0.7576403624332506,0.8481148930322048,0.8728024819027922,0.12989817957420546,0.16888297872340424,0
71fwkaKdNrxiZZbkzSqmFJ,Que Rabão (feat. Mr. Catra e YG),Anitta,funk,0.0,0.6550649141684853,0.8408310046268724,0.9038262668045502,0.167952278103466,0.4109042553191489,0
2ViiFArszWLIkSX9FqfoxM,Indecente,DENNIS,funk,0.00010327004219409282,0.6721608222126129,0.8619726052498968,0.8945191313340228,0.06140080222153656,0.07420212765957447,0
6z7CbJhWEVXZyFv2Y0CjCs,Passando o Rodo (feat. Tainá Costa),POCAH,funk,0.0003143459915611814,0.708363921600177,0.8347840029318795,0.7704239917269907,0.03620281806026947,0.2127659574468085,0
2P9f72B0DaYEv0E4ZIF3m9,Só Vamo,Lara Silva,funk,2.383966244725738e-06,0.7284767545932683,0.9390489715516056,0.9234746639089969,0.049573177002982624,0.25398936170212766,0
6Wumvu2TqAp37JpK8aPeJa,Uma Vezinha,HITMAKER,funk,0.0,0.8159675781132152,0.8898941774703375,0.7580144777662875,0.2882855085878844,0.059308510638297875,0
4hjUqN9S84dPLGdlUufp0c,Potência,ZAAC,funk,0.0,0.8481481109021611,0.8471070594163727,0.8086866597724923,0.07662244163324078,0.060771276595744675,0
3mQSEDjzQnlvL4wPZbIGxY,Bruta,Lexa,funk,0.00011181434599156118,0.7214372630456863,0.8206743323102295,0.8273009307135472,0.09698652679214236,0.12859042553191488,0
6WRoWBweP92LSMGoa6NfUs,Tropa das Malvadinhas,Lara Silva,funk,0.0006761603375527426,0.8934019851366165,0.9076686976041045,0.7766287487073423,0.2255476704720765,0.18882978723404253,0
4dkvAxZn17LXNv74IOfmSI,5AM,LUCK MUZIK,funk,0.0005949367088607595,0.7998773117187422,0.8739978927115304,0.8986556359875906,0.08299907435976552,0.1166223404255319,0
79Djb1E319BwnYZ8cEA1mQ,BONEKINHA,Gloria Groove,funk,0.0,0.8250183529601062,0.8687525768473131,0.6742502585315409,0.3458809009564949,0.07779255319148937,0
44hWksWGrXLiWLjqvnJYAZ,Tarada,Tainá Costa,funk,0.00022151898734177217,0.7676967789297963,0.8403728984378578,0.8676318510858325,0.10315746168877918,0.05731382978723404,0
2vAhZtW8Kn65c3Qo7wm4RO,Doidona,Os Hawaianos,funk,0.0,0.72445418799465,0.8388153373952081,0.5894519131334023,0.053789982515684454,0.07061170212765958,0
5AhnPqydkYbZAp4NkyJ7ED,ATENÇÃO,PEDRO SAMPAIO,funk,6.286919831223628e-06,0.9034584016331622,0.8536808832287324,0.7631851085832472,0.29034248688676334,0.09441489361702127,0
6bgZv4VkqjBIS2vawz3RsU,Nem On Nem Off,POCAH,funk,0.0,0.7646798539808326,0.8660955609510284,0.733195449844881,0.12784120127532653,0.24202127659574468,0
6i9Y7SPcOBvUGjK42ssiPu,Treme Bumbum,MC Gustta,funk,0.012341772151898734,0.9054696849324713,0.9378808007696183,0.921406411582213,0.07076005348143577,0.057047872340425534,0
4sIFFlKwckHSuv3asqc49L,Solinho,MC Kevinho,funk,2.7531645569620252e-06,0.9125091764800533,0.9068212011544275,0.7394002068252327,0.14224004936747917,0.05558510638297872,0
0RMpa3qNoB6rlVyhRmwwVO,SexToU,Rennan da Penha,funk,0.00011814345991561182,0.7857983286235783,0.8195061615282422,0.8273009307135472,0.07672529054818472,0.06489361702127659,0
2wG1R0uDFwyobcWzVssC1J,GALOPA,PEDRO SAMPAIO,funk,0.0,0.8521706775007795,0.8750286316368133,0.7890382626680456,0.08773012444718709,0.054388297872340424,0
7EnXfQVATuxVRxRnr17uAa,Rebolada de Milhões,MC Thaizinha,funk,0.0,0.8773117187421435,0.876586192679463,0.8190279214064117,0.2255476704720765,0.21409574468085107,0
2iwNcSluK2acx31sfaSpDM,Kboom,Nick,funk,0.0005812236286919831,0.8049055199670151,0.8772275413440834,0.830403309203723,0.29857040008227914,0.24867021276595744,0
5LOgoGZQf26eY74DGdYy0u,Errada Ela Não Tá,MC JottaPê,funk,0.0,0.5856756403423204,0.8078931696367218,0.7859358841778697,0.061503651136480514,0.06329787234042554,0
6DRNWF5mQ9CiN6P5pOZe4V,"Já Peguei, Quero Pegar",Os Quebradeiras,funk,1.0654008438818566e-06,0.8380916944056156,0.8460992258005404,0.9120992761116856,0.21731975727656075,0.401595744680851,0
69EoZoOljmNfMdZ3zNsUx1,SFM,Gloria Groove,funk,0.0,0.7113808465491407,0.8491456319574877,0.5956566701137539,0.25125989920806335,0.5957446808510638,0
3VNrud6PPcf7y0Eg7PpOZe,AINDA,POCAH,funk,0.0,0.8582045273987068,0.9556324155939345,0.8686659772492245,0.496040316774658,0.4853723404255319,2
3vu864xi5Xis9VfOsJpmXu,Rainha da Favela,LUDMILLA,funk,0.004936708860759494,0.6711551805629583,0.8795409775986073,0.8965873836608067,0.07219993829065105,0.058244680851063824,0
3K9ruAxOYy8PDRHz85He2T,Quebrar Seu Coração (feat. Luísa Sonza),Lexa,funk,4.5780590717299575e-06,0.9094922515310895,0.9111503046406156,0.8448810754912099,0.02694641571531421,0.10864361702127659,0
3P7hWqr1Nq9BoOmh7C4fN1,No Batidão,Melody,funk,0.0,0.6842285220084676,0.8708369600073296,0.8448810754912099,0.34382392265761597,0.07180851063829786,0
0DlHQxrVijRqVUfuS6PKaY,Deixa de Onda (Porra Nenhuma),DENNIS,funk,0.0,0.6912680135560495,0.8616061202986851,0.8428128231644261,0.30165586753059753,0.06236702127659574,0
2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),Alok,funk,1.9514767932489454e-06,0.7908265368718512,0.8751202528746163,0.8376421923474665,0.08773012444718709,0.06622340425531914,0
1wowgtxmcxyIDGkQ8S28gL,LARISSA,PEDRO SAMPAIO,funk,0.0,0.6409859310733214,0.7960282193412432,0.8717683557394003,0.2697727038979739,0.05,0
07q51cMw9IyDfZ7Jk08S6z,Bumbum Check,Ruxell,funk,0.00032383966244725734,0.7717193455284145,0.8723716157405286,0.703205791106515,0.07394836984469814,0.24335106382978722,0
6dd3bHQdVENIWa5NdGb89L,Jogando Pra Você,Giovanna,funk,0.0,0.5675740906485383,0.8621787530349534,0.7921406411582214,0.0816620384654942,0.1211436170212766,0
1BRdBpPkvaEJBunnWq6gtc,Bumbum Treme Terra,Jerry Smith,funk,0.0,0.5907038485905932,0.8469009116313161,0.891416752843847,0.06325208269052761,0.25,0
4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),ZAAC,funk,2.025316455696202e-06,0.7113808465491407,0.8510009620229968,0.9669079627714582,0.15869587575851074,0.21010638297872342,0
7pDcS0EVMJR0YwjXmHcCRg,TOMA,Luísa Sonza,funk,0.0,0.5977433401381752,0.8459388886343854,0.7880041365046536,0.1761801912989818,0.37499999999999994,0
1z443J7sgEoxpQ0vOaQlbS,No Talo (feat. Lexa),Rennan da Penha,funk,2.5949367088607597e-05,0.9607799756634722,0.9374685051995052,0.7083764219234747,0.28108608454180806,0.17420212765957446,0
6rKG7dfmggHpjxe9nouFn6,Deixa Eu Te Pegar no Uber,Ruxell,funk,0.0,0.811945011514597,0.8842823766549085,0.9007238883143744,0.07230278720559498,0.34574468085106386,0
0dzMJ2pEdM7LfSZtJaQTyN,Sussu,Lexa,funk,0.0,0.9577630507145084,0.9145631957487744,0.7766287487073423,0.038774040933868145,0.2194148936170213,0
2CBpRE0A922XhWLSI8AT9O,Hoje É Rave,Bárbara Labres,funk,1.4345991561181435e-05,0.5193032914651194,0.8763342342755049,0.8273009307135472,0.04720765195927183,0.276595744680851,0
0h5iRD8nlDtcn4rwbZzNgg,Te gusta,MC Kevinho,funk,0.0,0.715403413147759,0.8657061706903659,0.7487073422957601,0.07065720456649183,0.11861702127659575,0
0zZVGv5tU53Otr8nzlXBTn,"Isso é Baile, Isso é Rave",Lukkas,funk,0.001540084388185654,0.6319351562264304,0.8146502359246872,0.8852119958634954,0.04432788234084131,0.2553191489361702,0
4VN0hXiTHKJxJLj109r59l,Funk Total: Surto (feat. Ruxell),Rebecca,funk,0.0,0.8823399269904163,0.9061569471803563,0.8624612202688728,0.04350509102128973,0.21675531914893617,0
330oIFOtslgdc4TBVApQuY,50 Tons,MC Du Black,funk,0.0,0.627912589627812,0.8146731412341379,0.5863495346432265,0.0658233055641263,0.40425531914893614,0
67JokRnfWFJ93mA5HLIw6q,Aquecimento da Lexa,Lexa,funk,0.0016772151898734177,0.9316163678234899,0.918938109853864,0.8676318510858325,0.10521443998765813,0.3563829787234043,0
2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),Anitta,funk,0.0003945147679324894,0.731493679542232,0.8980255623253469,0.8541882109617374,0.0010284891494394717,0.10757978723404255,0
2WlZuBDgLfT7Kc0admhFdg,BRABA,Luísa Sonza,funk,2.689873417721519e-05,0.6902623719063948,0.8503596133583764,0.8386763185108584,0.06140080222153656,0.08178191489361702,0
4A8LKlysJXq8swPVDPd0xH,Carnaval Chegando - Ao Vivo,Rennan da Penha,funk,0.0,0.8652440189462888,0.8385404736817994,0.7383660806618407,0.6688264938804896,0.35106382978723405,2
7offICpl9kla5kC61uUAs9,Bate Palma,MC JottaPê,funk,0.0,0.6862398053077767,0.8566127628384259,0.8862461220268874,0.19263601769001334,0.5053191489361702,0
0MAJE0s0vc3uqNQCMU1Z32,Reverse,Ruxell,funk,4.356540084388186e-06,0.7194259797463772,0.8647899583123367,0.9027921406411583,0.023963797181939733,0.2566489361702128,0
1OUPXna2MCgAt3VNmXJBtg,Bola Rebola,Tropkillaz,funk,0.006424050632911392,0.7787588370759965,0.8635301662925465,0.8624612202688728,0.32531111796770545,0.0788563829787234,0
0nkDm27DGppCSk8dnGtvPa,Não sou obrigada,POCAH,funk,0.0,0.9537404841158902,0.9011406844106463,0.8469493278179938,0.12989817957420546,0.18749999999999997,0
2caDAj0O4uD8OlJ8bap9nz,Favela chegou - Ao vivo,LUDMILLA,funk,0.0018670886075949369,0.8793230020414526,0.736428604150442,0.626680455015512,0.9660598580684974,0.09773936170212766,2
2aGWQVK6ed2GtnZTBosCyg,Coisa Boa,Gloria Groove,funk,0.0,0.9758646004082906,0.9410417334738191,0.7156153050672182,0.053789982515684454,0.26861702127659576,0
2eCvTrc70dsKhJQRuNDfdN,Oitavo Anjo,509-E,rap,4.8312236286919834e-05,0.4468970926899909,0.8065417563791286,0.8221302998965875,0.7469916692378895,0.37101063829787234,2
6m8AgjfI28ER6odzMxmHtR,"Vida Loka, Pt. 1",Racionais MC's,rap,0.0,0.5927151318899024,0.77147372761006,0.5884177869700103,0.7932736809626659,0.5186170212765957,2
4M7bbRsVNB8iWQaX8Sbfln,That's My Way,Edi Rock,rap,0.0,0.7556290791339415,0.8683631865866507,0.7942088934850052,0.29034248688676334,0.21808510638297873,0
3G8gF1ClzlQBV66fz6S6JB,Favela Sinistra,Trilha Sonora do Gueto,rap,0.0,0.5766248654954294,0.7240826423564981,0.7476732161323681,0.11549933148205287,0.7739361702127658,0
2xU3GOp34ZDeRyDZhdrQX0,Sem Nós,Pregador Luo,rap,0.0,0.8169732197628697,0.8227358101607952,0.5305067218200621,0.08464465699886867,0.5026595744680851,0
04KQ5fhrzEdfGB2L3OJJSv,Ucê Lembra,Trilha Sonora do Gueto,rap,0.0,0.7445670209877413,0.8846259562966695,0.8055842812823165,0.304741334978916,0.07686170212765957,0
5GCz9BOkt17aI6ZOR3EiUl,Desabafo / Deixa Eu Dizer,Marcelo D2,rap,0.0,0.8712778688442161,0.8400064134866461,0.6204756980351603,0.2759436387946107,0.41888297872340424,0
0bqNG1CGfhfE7iy6Fk5wG8,Canão Foi Tão Bom,Sabotage,rap,0.0,0.6802059554098494,0.8469467222502175,0.6856256463288521,0.128869690424766,0.37499999999999994,0
6qhjV2yZ19mggPeaT4s4TN,Eu Viajei no Meu Rádio,Radiola Santa Rosa,rap,0.0,0.8722835104938707,0.7525997526226579,0.7238883143743536,0.2615447907024581,0.34574468085106386,0
2NHliybXzN9jQth41c6uWm,Até U Infernu Acabá,Trilha Sonora do Gueto,rap,0.0,0.7586460040829052,0.838655000229053,0.8748707342295761,0.2666872364496555,0.06343085106382979,0
7a2m3Z3GV54fPWhKNv55vI,Tudo por Você Também,Xis,rap,0.0,0.7938434618208149,0.817811168628888,0.6670113753877973,0.056566903219171044,0.1901595744680851,0
18xHNWWJjSidNHJMUNgyPq,A Missiva,Trilha Sonora do Gueto,rap,0.0,0.5746135821961202,0.7886068990792064,0.8159255429162359,0.12064177722925025,0.09069148936170213,0
4WZfgKQ9WGPsa25rHVrL3x,Rap É Compromisso,Sabotage,rap,0.0,0.7133921298484498,0.7754592514544871,0.8986556359875906,0.2800575953923686,0.48404255319148937,0
32mcFZ8uedc5Wd5xoZsNXe,L. Gelada - 3 da Madrugada,MV Bill,rap,1.6033755274261603e-06,0.7606572873822143,0.8641486096477162,0.5739400206825234,0.11652782063149235,0.37632978723404253,0
2ACJ3FD4AYYoulkzAOJxHV,A Segunda Chance,509-E,rap,0.0,0.7204316213960318,0.8407393833890695,0.5118924508790073,0.03445438650622236,0.4614361702127659,0
78qdx0sVnBYTGAKqnLHxcp,Lágrimas do Palhaço,Kamau,rap,0.0,0.7687024205794508,0.8102295112006962,0.4798345398138573,0.06849737735266893,0.5611702127659575,0
4kDzgYkIVT1JHFpKZOPxGW,Babylon By Gus,Black Alien,rap,1.9831223628691982e-06,0.8270296362594154,0.814764762471941,0.798345398138573,0.054304227090404195,0.0788563829787234,0
2DCmiAMyZGPLiDh47Upi9Z,O Mundo é Nosso,Djonga,rap,0.0,0.7063526383008679,0.832195702963947,0.8903826266804551,0.2954849326339607,0.5638297872340425,0
0JSux25Te5HYMSr2D64d02,Levanta e Anda,Emicida,rap,0.0,0.933627651122799,0.8716157405286544,0.5046535677352637,0.439473413555487,0.4348404255319149,2
71D0QjvTIfJJ23T7P5ZwJy,Xeque-Mate,Rato Reverso,rap,0.0,0.6822172387091585,0.7982271290485133,0.7300930713547052,0.128869690424766,0.45079787234042556,0
0Q4GWaN6cJGlpd2bJUkRj5,Paranoia,Edi Rock,rap,1.0474683544303797e-05,0.802894236667706,0.8664620459022401,0.7724922440537746,0.10315746168877918,0.2579787234042553,0
5scK80Nrz12oGUnQGcPgg1,Mantenha o Respeito,Planet Hemp,rap,5.5063291139240504e-06,0.6621044057160672,0.7623574144486691,0.609100310237849,0.08032500257122288,0.27925531914893614,0
6mQw8KJ7CNY3ha65nhK9C8,Esquema Sigiloso,Mano Fler,rap,0.04356540084388186,0.634952081175394,0.7955013972238765,0.6597724922440538,0.0949295484932634,0.14361702127659573,0
18e5o5nAbRrIhy5dHcRUtM,Jovens Soldados,Trilha Sonora do Gueto,rap,0.0,0.5595289574513019,0.7734664895322735,0.8128231644260601,0.15046796256299497,0.2194148936170213,0
3XELYgcY0b9mGsJE28r4Fh,Triunfo (A Rua É Nóiz),Emicida,rap,0.0,0.9115035348303987,0.8428924824774382,0.6287487073422958,0.8549830299290342,0.4547872340425532,2
0Y8dSlRPhYGN96MoPCFj8c,Ponta de Lança (Verso Livre),Rincon Sapiência,rap,0.0001550632911392405,0.602771548386448,0.7425672270832377,0.9172699069286453,0.06716034145839762,0.2752659574468085,0
2JLlkW8sNBoEpSCHJODPDH,JUNHO DE 94,Djonga,rap,0.0,0.7385331710898139,0.8748453891612075,0.6680455015511892,0.6143165689601975,0.5518617021276595,2
23DMhYv6WjRmIRck1Uwjev,Bilhete 2.0 (feat. Luccas Carlos),Rashid,rap,0.0,0.7254598296443046,0.8130697695725868,0.6494312306101344,0.07847372210223183,0.28723404255319146,0
6dRhcpld5vzJ21gMAY7aZg,Se Escute,Síntese,rap,0.0,0.6792003137601949,0.8647899583123367,0.6597724922440538,0.3211971613699476,0.3271276595744681,0
5B4611SCn4puXahrf7rqkj,Te Amo Disgraça,Baco Exu do Blues,rap,0.0,0.23269542131356916,0.6427687938064042,0.8004136504653568,0.10110048338990024,0.44148936170212766,0
6a0kQTjyGmfwBF0tLVgEha,Beira de Piscina (Remix),Don L,rap,0.0,0.5786361487947385,0.8173759677493242,0.5077559462254395,0.02859199835441736,0.3045212765957447,0
3ecQ7EFhQCJbPfM8fQ5JaD,Invicto,Filipe Ret,rap,0.0,0.55248946590372,0.6970314718951852,0.7714581178903827,0.1946929959888923,0.07672872340425532,0
0EVhSaqb9Ig1XOvvkp48F1,Rap du Bom Parte II - Mús. Incid.: Odara,Rappin' Hood,rap,0.00011075949367088609,0.7133921298484498,0.8210637225708919,0.9110651499482937,0.09698652679214236,0.2273936170212766,0
0pn6i2lgX9snct72QlcUuB,O Soldado Que Fica,MV Bill,rap,2.879746835443038e-05,0.754623437484287,0.8060378395712126,0.6349534643226474,0.27080119304741335,0.4175531914893617,0
4FpVLn9ne4NDGo83yRTAIi,O Trem,RZO,rap,0.0,0.47404941723066407,0.6463191167712675,0.6525336091003102,0.11138537488429497,0.401595744680851,0
41Cei0m4xfEJ9r6RAn8VoG,Preta de Quebrada,Flora Matos,rap,0.0,0.35739498587073487,0.7271519538228961,0.843846949327818,0.38084953203743704,1.0,0
0wAQlPkjhHoFsd6HUtUhCZ,Enxugando Gelo,BNegão,rap,0.0,0.7133921298484498,0.7949745751065096,0.7362978283350569,0.1329836470225239,0.3178191489361702,0
3YSagrvQP9x32rAjEI48PL,Raplord,Haikaiss,rap,0.0,0.6912680135560495,0.7883778459846992,0.7590486039296794,0.11858479893037129,0.38430851063829785,0
1qkhZy3Yth5l3BK0dUrkkg,Profissão Perigo,Rodrigo Ogi,rap,0.0,0.8823399269904163,0.7999221219478674,0.6442605997931748,0.14326853851691865,0.13138297872340426,0
69B8oPbHQ0ivRKzUktV3MH,Homem Sem Face,Sombra,rap,0.0,0.6440028560222851,0.8601172751843876,0.8407445708376422,0.07394836984469814,0.10691489361702128,0
4JzVXnE9e7qExrT1NKgVT6,Só,Kamau,rap,0.0,0.7666911372801417,0.8451601081130605,0.7218200620475698,0.3345675203126607,0.4388297872340426,0
7hXQTTsfyeIiT7TB1ilBel,Periferia / Sample: Fim De Semana No Parque,Helião,rap,0.0,0.8199901447118334,0.8614457831325301,0.7466390899689762,0.128869690424766,0.476063829787234,0
5wFUgWRIVGPr0RnidObdEc,Rolo Compressor,Black Alien,rap,2.827004219409283e-06,0.8179788614125243,0.8493517797425443,0.6763185108583247,0.30679831327779494,0.2859042553191489,0
56U1WCUL6mbxoSSYgbBame,Castelos & Ruínas,BK,rap,1.170886075949367e-06,0.5846699986926659,0.7806358513903522,0.8262668045501552,0.4507867941993212,0.15691489361702127,0
4kDGFnLmcAxlWuBpxnQbJz,"Pretin (Verão, Pt. 1)",Flora Matos,rap,1.4135021097046414e-06,0.7335049628415411,0.7969673370287231,0.9007238883143744,0.0386711920189242,0.17287234042553193,0
5p3umkh1j1x1lL9IW8DbSZ,Chama os Mulekes,ConeCrewDiretoria,rap,0.0,0.8159675781132152,0.8676760273031288,0.6194415718717684,0.1597243649079502,0.45079787234042556,0
1YmavNGmgWmsLe6OZX6sJC,Eu Sô Função,Dexter,rap,0.0,0.6309295145767758,0.7832470566677355,0.8769389865563599,0.05831533477321814,0.26595744680851063,0
4pZt1KU0y9Ckrw5Bcp60GB,Respeito É pra Quem Tem,Sabotage,rap,0.0,0.5514838242540654,0.7960969352695955,0.9286452947259566,0.19263601769001334,0.4773936170212766,0
7wglwZzZoWUr8sOECwpu6L,Diário de um Detento,Racionais MC's,rap,0.0,0.5263427830127013,0.7368408997205551,0.9338159255429163,0.08083924714594261,0.4441489361702128,0
1VNV99PvXAzaobqrXahpEP,Rapstência,MV Bill,rap,0.0,0.7224429046953409,0.8806404324522423,0.8841778697001035,0.030751825568240253,0.3484042553191489,0
7LhExbpqQCLy2tFPK8N5P9,O Amor Venceu a Guerra,GOG,rap,0.0,0.5726022988968111,0.7789637638004488,0.7600827300930714,0.07693098837807262,0.09082446808510639,0
5JX81dHdlOVfTXim2itZKw,Como Eu Te Quero,Black Alien,rap,1.719409282700422e-06,0.5987489817878298,0.8134362545237985,0.9245087900723888,0.04545922040522472,0.06170212765957446,0
258dSfImKWSzPdVMK8TlFz,Raciocínio Quebrado,Parteum,rap,0.0,0.5896982069409387,0.8142608456640248,0.7590486039296794,0.17000925640234493,0.5292553191489362,0
3UIgJ1731jLr1qzDZy1Ma2,Retrato de um Playboy (Juventude Perdida),Gabriel O Pensador,rap,6.814345991561181e-05,0.7375275294401593,0.7230519034312153,0.9069286452947259,0.07518255682402551,0.13696808510638298,0
5UBXVQfXgkDl2N423nNtgi,Zé Brasileiro,Rappin' Hood,rap,0.0,0.7435613793380867,0.837807503779376,0.8231644260599794,0.25125989920806335,0.2898936170212766,0
6vbN5VPXXh2Co1rA9wEJAw,Sr. Tempo Bom,Thaíde & DJ Hum,rap,0.0,0.6460141393215942,0.7049338036556874,0.7900723888314375,0.05543556515478762,0.3351063829787234,0
7FuwhCYus3htyXClROmiFZ,Mulher Elétrica,Mano Brown,rap,8.575949367088608e-06,0.48812840032582794,0.8389527692519125,0.9679420889348501,0.09801501594158182,0.401595744680851,0
66073TiPtbCattnpSkyuKq,Se Tu Lutas Tu Conquistas,Somos Nós A Justiça,rap,4.20886075949367e-06,0.6017659067367934,0.8218195977827659,0.8428128231644261,0.0949295484932634,0.3271276595744681,0
6Wt61AZLG0bN2KasopE2sj,"Capítulo 4, Versículo 3",Racionais MC's,rap,0.0,0.5152807248665011,0.7570433826560996,0.6463288521199586,0.06705749254345367,0.5518617021276595,0
3QTZCqej24Zyd5WGRXWJuJ,E Se,Rashid,rap,0.0,0.8451311859531975,0.87335654404691,0.3877973112719752,0.6441427542939422,0.3617021276595745,2
2tBFtrnooWaXd2xSUOda0s,Primeiro de Abril,Mc Marechal,rap,0.0,0.7194259797463772,0.8192312978148334,0.7135470527404343,0.15869587575851074,0.7367021276595745,0
4MzP4ITKbtQ9e844ZjJwIP,Us Mano e as Mina,Xis,rap,0.0,0.674172105511922,0.775207293050529,0.8179937952430197,0.30885529157667385,0.800531914893617,0
3VNIwW4MkSvp0xVEmfrvUL,O 5° Vigia,Ndee Naldinho,rap,0.0,0.7878096119228875,0.7607082321682166,0.6970010341261634,0.2872570194384449,0.4175531914893617,0
0XJ6XyjRCW4XiWL9YmOwi8,Naquela Sala,AO Cubo,rap,0.0,0.8883737768883437,0.8683631865866507,0.6153050672182007,0.9454900750797078,0.3390957446808511,2
1Rn7tUyMiTVxlu4H53cAzV,"Antes das 6:00, Pt. 2 - Bonus Track",DBS Gordão Chefe,rap,0.0,0.5253371413630468,0.8123367996701635,0.8221302998965875,0.3571942816003291,0.28058510638297873,0
1r3PWB1ZzxrPsIj2DNoa10,Welcome To The Circus,Five Finger Death Punch,funk,0.0,0.9899435835034545,0.8627971963901231,0.5056876938986556,0.791216702663787,0.1071808510638298,2
1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath,funk,0.004335443037974684,0.6319351562264304,0.7037427275642494,0.44364012409513964,0.16075285405738968,0.10226063829787234,0
3jagGO7eHHuaD53ibehkux,Blood and Thunder,Mastodon,funk,0.7689873417721519,0.9376502177214173,0.8174904942965778,0.3764219234746639,0.013370358942713153,0.09627659574468085,1
6kAOsnRUgp21bPiUoVZeuJ,Patient Number 9 (feat. Jeff Beck),Ozzy Osbourne,funk,0.209915611814346,0.8712778688442161,0.8702643272710613,0.3267838676318511,0.11755630978093183,0.0853723404255319,0
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,funk,0.0010970464135021097,0.9024527599835076,0.8651106326446469,0.4819027921406412,0.0867016352977476,0.05944148936170212,0
7spRyvnK00GrJ3f4iJrkvt,Soldier On!,Megadeth,funk,0.02373417721518987,0.9979887167006909,0.8808694855467496,0.49948293691830403,0.3685076622441633,0.14095744680851063,0
