id,artist,song_title,speechiness,liveness,energy,danceability,instrumentalness,loudness,tempo,Cluster
576,Booba,C'Est La Vie,0.14364989279858748,0.12965691433382448,0.6430024410089503,0.7273781902552204,0.0,0.7996035376639219,0.5724841373518709,11
577,Booba,Caramel,0.1272543826459831,0.12755209429593772,0.5382424735557364,0.6357308584686775,0.008114754098360655,0.7152790484903933,0.5375688158999721,8
578,Booba,O.G,0.04779921806028503,0.2927804672700484,0.6328315703824247,0.6519721577726219,0.0,0.81485208905154,0.5377204441541475,25
579,Lunatic,HLM 3,0.4047168621515954,0.0387286886971164,0.8494711147274205,0.5928074245939675,0.0,0.8289722476364745,0.29202435383036307,64
580,Funkagenda,The Mighty Ming - Original Club Mix,0.050195484928742595,0.08861292359503263,0.7681041497152156,0.5475638051044083,0.9221311475409836,0.7933821286977737,0.4556312400858449,6
581,Baauer,Harlem Shake,0.029133560348089296,0.42012207956219744,0.7925142392188771,0.4071925754060325,0.002233606557377049,0.8522720341567551,0.5333465522067743,74
582,Lunice,Purp Walk,0.31012738050195493,0.07703641338665546,0.6013018714401952,0.9385150812064965,0.47233606557377045,0.7542238487343702,0.2691926378650742,30
583,Chaz Van Queen,Do You Like It? (Feat. Kool A.D),0.399672089796948,0.3159334876868028,0.6816517493897477,0.7215777262180975,0.0,0.7552607502287282,0.23220117570215548,18
584,Gucci Mane,Gucci On The Rise,0.1613065960398537,0.18438223531888026,0.7813262815296989,0.7308584686774942,0.0,0.7804208600182982,0.6534769525053654,45
585,Chief Keef,Hate Bein' Sober,0.030520872745617357,0.12860450431488107,0.4619609438567941,0.8109048723897911,0.0,0.7912473315035071,0.49070985350377916,56
586,Lil Reese,Traffic,0.09358052717871107,0.12860450431488107,0.5067127746135068,0.911832946635731,0.0,0.8471790179932905,0.47930857516095926,56
587,Rick Ross,Hold Me Back,0.06457308613948796,0.0907177436329194,0.6989422294548412,0.5962877030162413,0.0,0.8435498627630375,0.4556953905010731,14
588,Odd Future,Oldie,0.308866187413293,0.25594611660703015,0.5779088689991863,0.8317865429234338,0.0,0.8281793229643184,0.23403821032005223,18
589,Drake,Started From the Bottom,0.21932147811829994,0.26015575668280366,0.525020341741253,0.7749419953596288,0.0,0.7968587984141506,0.22421736493421662,47
590,Baauer,Dum Dum,0.09610291335603481,0.6379709534834772,0.8087876322213181,0.771461716937355,0.12807377049180327,0.7708142726440987,0.17289120089577303,39
591,Just Blaze and Baauer,Higher - Extended,0.20544835414301932,0.4053883392969902,0.9796582587469487,0.5580046403712297,0.5051229508196721,0.9676730710582494,0.5960914901558273,27
592,Juicy J,Gone. Gone,0.10581410013873126,0.09387497368974954,0.6663954434499593,0.9454756380510442,0.0,0.8218359255870692,0.514194737333209,68
593,The Blackbyrds,Rock Creek Park,0.05448354143019296,0.047042727846769106,0.6999593165174938,0.7262180974477959,0.003688524590163934,0.6473924977127172,0.36598395073248113,68
594,Bad Brains,Leaving Babylon,0.17265733383781062,0.0611450221006104,0.22396257119609436,0.7018561484918793,0.016290983606557376,0.39139981701738324,0.4624720070915368,60
595,UZ,Trap Shit V7,0.22814982973893305,0.31382866764891604,0.9491456468673717,0.8526682134570766,0.8360655737704917,0.7989021043000915,0.537364700942428,79
596,Inner City,Good Life - Original 12'' Mix,0.05259175179720016,0.06061881709113871,0.9796582587469487,0.7784222737819025,0.0339139344262295,0.7279048490393412,0.44942031352057477,45
597,Inner City,Big Fun - Original 12'' Mix,0.036700718880060546,0.01810145232582614,0.806753458096013,0.7146171693735499,0.7520491803278688,0.7113449222323879,0.4221622189045442,20
598,A-Trak,Piss Test (feat. Juicy J & Dany Brown),0.1953588094337243,0.17280572511050307,0.8596419853539462,0.8607888631090487,0.0,0.9508081732235437,0.5375221610525334,53
599,Sky Saxon & The Seeds,Can't Seem To Make You Mine,0.01349476604868205,0.11387076404967376,0.44975589910496333,0.6566125290023201,0.0,0.708661177188167,0.358186759354297,26
600,Classixx,Borderline,0.01980073149199143,0.07240580930330458,0.5189178193653377,0.7703016241299304,0.47233606557377045,0.7571210734980176,0.4674524120556127,73
601,Toni Toni Lee,Elevate - Q45 Remix,0.06684323369907934,0.023153020416754377,0.6826688364524003,0.7099767981438515,0.11270491803278687,0.7110704483074107,0.46749323504712137,68
602,Carte Blanche (feat. Alexis Taylor),With You (feat. Alexis Taylor),0.03569176440913105,0.011050305198905496,0.8911716842961757,0.7459396751740139,0.01485655737704918,0.8132662397072278,0.46148059158346555,45
603,Grum,Can't Shake This Feeling,0.17517972001513432,0.06346032414228585,0.7965825874694874,0.6995359628770301,2.1926229508196717e-06,0.8035071668191521,0.444305775870113,45
604,Blaqstarr,Check Me Out Like,0.10707529322739313,0.12123763418227744,0.5870626525630593,0.9744779582366588,0.6577868852459016,0.6520585544373284,0.48302346738826163,30
605,YACHT,Second Summer,0.05826712069617859,0.023784466428120397,0.44772172497965823,0.8387470997679815,6.116803278688525e-05,0.8505032021957913,0.4206401045068583,56
606,Wavves,Demon To Lean On,0.056249211754319586,0.38223531888023576,0.9511798209926768,0.4385150812064965,0.030020491803278686,0.8772186642268984,0.4209375291592796,23
607,Beach House,Walk In The Park,0.0017656703241266253,0.06714375920858769,0.541293734743694,0.6102088167053364,0.04497950819672131,0.8096980786825251,0.5453893347018755,29
608,Azari & III,Reckless (With Your Love),0.09408500441417582,0.05219953693959167,0.6867371847030105,0.7517401392111369,0.01096311475409836,0.8598353156450137,0.4148199122888868,11
609,Azari & III,Reckless (With Your Love) - Tensnake Remix,0.019296254256526674,0.222268996000842,0.9074450772986167,0.5661252900232019,0.7151639344262294,0.8307410795974381,0.37410189418680606,70
610,Wiley,Never Be Your Woman (Shy FX Radio Edit) [feat. Emeli Sandé],0.03871862782191954,0.11071353399284363,0.8769324654190398,0.6276102088167054,0.0022233606557377048,0.906587374199451,0.5139614630960158,57
611,Iamsu!,(Bonus) Break Her Down,0.16887375457182496,0.0854556935382025,0.36432058584214805,0.8225058004640371,0.0003709016393442623,0.7990545898139676,0.28142203974992996,56
612,Danny Brown,Molly Ringwald,0.27229158784209867,0.14544306461797518,0.8159072416598859,0.6160092807424594,0.0,0.8545288197621226,0.5102057478772045,64
613,Problem,8 Feet Tall,0.5346197502837685,0.0959797937276363,0.7457282343368592,0.6937354988399071,0.0,0.7773711497407746,0.782664225062984,44
614,Flatbush Zombies,36 Chamber Flow,0.4047168621515954,0.09703220374657968,0.5880797396257119,0.7958236658932715,2.120901639344262e-06,0.7228423299786519,0.24503709060371381,44
615,Western Tink,Trill Hoe,0.36688106949173926,0.11492317406861714,0.47416598860862486,0.7842227378190255,0.0,0.6895089966453187,0.4623320425492209,61
616,Toro y Moi,Saturday Love,0.009963425400428806,0.1822774152809935,0.9155817737998372,0.5382830626450116,0.24180327868852455,0.818328758767917,0.4089938882149855,75
617,The Neighbourhood,Sweater Weather,0.023836549375709427,0.0727215323089876,0.6104556550040683,0.6647331786542923,0.00021721311475409835,0.8469655382738639,0.44413082019221806,11
618,The Partysquad,Oh My - Club Mix,0.030016395510152602,0.2580509366449169,0.7823433685923514,0.5394431554524362,0.01290983606557377,0.8605977432143945,0.53729471867127,74
619,Purity Ring,Saltkin,0.0340522133938706,0.3632919385392549,0.8616761594792514,0.6415313225058005,0.0006239754098360655,0.8474534919182677,0.44977022487636464,5
620,Purity Ring,Lofticries,0.017404464623533865,0.19174910545148394,0.727420667209113,0.6368909512761022,0.0003647540983606557,0.8028057334553217,0.3741252216105253,25
621,Iamsu!,Get It In,0.09950813469542187,0.16017680488318253,0.7914971521562245,0.5916473317865429,0.0,0.8821591948764866,0.8288991788746851,57
622,The Partysquad,My Bad - Club Mix,0.2861647118173793,0.133866554409598,0.9206672091131001,0.7563805104408353,0.44364754098360654,0.8808783165599268,0.4730276663245312,76
623,2 Chainz,I'm Different,0.06570815991928365,0.06440749315933489,0.6816517493897477,0.9501160092807425,0.0,0.849557792009759,0.28963912475506204,68
624,Daft Punk,Get Lucky - Radio Edit,0.018791777021061926,0.08650810355714589,0.8098047192839707,0.7795823665893272,1.0963114754098358e-06,0.7359255870692284,0.39766259214332367,45
625,EMP DASME,Had A Dream,0.03834026989532098,0.04114923174068618,0.629780309194467,0.7923433874709978,0.0,0.7727355901189387,0.5603538770178221,68
626,CHVRCHES,Recover,0.04149325261697566,0.33171963797095355,0.6653783563873067,0.31554524361948955,0.0,0.8733150350716681,0.7118946533544837,74
627,CHVRCHES,Now Is Not the Time,0.03279102030520873,0.06125026310250474,0.4517900732302685,0.5951276102088167,0.0001885245901639344,0.7778896004879536,0.3907693384342633,0
628,Problem,MDA,0.03518728717366629,0.3085666175541991,0.7630187144019528,0.6345707656612529,0.0,0.7688929551692589,0.4903832695717085,5
629,French Montana,Pop That,0.13482154117795436,0.6106082929909493,0.9125305126118796,0.7192575406032482,0.0,0.9731320524550167,0.5255435289726603,39
630,Meek Mill,Young & Gettin' It - feat. Kirko Bangz,0.12347080337999748,0.1180804041254473,0.7497965825874694,0.5823665893271461,0.0,0.8437633424824641,0.5024843706261081,14
631,Iamsu!,Best Wishes,0.2773363601967462,0.24436960639865296,0.6236777868185516,0.580046403712297,0.0,0.7054894784995425,0.5654159279649157,72
632,Iamsu!,Kids,0.07541934670198008,0.11387076404967376,0.6562245728234336,0.6925754060324826,0.0,0.7586764257395546,0.42069259121022673,25
633,Paper Diamond,Levitate,0.12473199646865936,0.3159334876868028,0.7986167615947924,0.4675174013921114,0.4395491803278688,0.6591338822811832,0.18762830083045628,36
634,Major Lazer,Get Free (feat. Amber of Dirty Projectors),0.06961785849413546,0.08019364344348559,0.5321399511798209,0.4675174013921114,0.11987704918032786,0.7237267459591339,0.7470257534757863,0
635,Future Islands,Balance,0.057888762769580035,0.9137023784466429,0.8545565500406834,0.4060324825986078,0.9528688524590163,0.7978042086001829,0.6242943454324904,28
636,The Partysquad,The Lion - Original Mix,0.1575230167738681,0.5316775415701959,0.9298209926769732,0.9025522041763342,2.0901639344262294e-05,0.9874656907593778,0.47898199122888885,39
637,The Partysquad,For Your Love - Club Edit,0.10076932778408375,0.04199115975584088,0.580960130187144,0.7888631090487239,0.021721311475409833,0.8189082037206464,0.4674349164878231,11
638,The Partysquad,For Your Love - Olav Basoski Remix,0.044267877412031795,0.05925068406651232,0.6653783563873067,0.697215777262181,0.9590163934426229,0.8560841720036596,0.4557828683400206,6
639,Quadron,Slippin’,0.028250725186025984,0.3548726583877079,0.5016273393002441,0.7830626450116009,0.008801229508196722,0.7606892345227203,0.4092388261640385,22
640,Peaches,Take You On,0.22562744356160935,0.09913702378446644,0.4182262001627339,0.8665893271461717,0.5471311475409836,0.7596828301311375,0.46188298964262386,73
641,Juicy J,One of Those Nights,0.012864169504351125,0.133866554409598,0.590113913751017,0.7354988399071926,2.028688524590164e-06,0.798200670936261,0.47921526546608195,11
642,Daft Punk,Get Lucky - Daft Punk Remix,0.020179089418589993,0.05925068406651232,0.7914971521562245,0.8109048723897911,1.4036885245901637e-05,0.7347971942665446,0.39744098161799013,45
643,Adonis,No Way Back,0.07882456804136714,0.08650810355714589,0.7701383238405207,0.7935034802784223,0.8852459016393441,0.5711497407746264,0.45177055146029677,6
644,On The House featuring Marshall Jefferson,Ride The Rhythm,0.40219447597427177,0.21174489581140815,0.49755899104963386,0.6728538283062645,5.235655737704918e-06,0.49719426654467813,0.428728888681534,34
645,Benny Benassi,Move Your Body - Extended Mix,0.21553789885231434,0.14754788465586194,0.9298209926769732,0.6078886310904873,1.1475409836065573e-06,0.9635864592863678,0.47317346272277694,78
646,Neil Young,Rockin' In The Free World,0.009458948164964058,0.3685539886339718,0.8830349877949552,0.42807424593967514,3.26844262295082e-05,0.8573040561146691,0.4892402258094617,23
647,Tame Impala,Feels Like We Only Go Backwards,0.04187161054357423,0.10229425384129659,0.9013425549227013,0.19605568445475635,0.6424180327868851,0.9383958523940226,0.5959748530372305,43
648,Tame Impala,Half Full Glass of Wine,0.06596039853701602,0.07335297832035362,0.7742066720911309,0.6508120649651973,0.07663934426229509,0.7949984751448612,0.4567567882803024,14
649,Major Lazer,Bubble Butt [Radio Mix] [feat. Bruno Mars. 2 Chainz. Tyga & Mystic],0.33156766300920676,0.4906335508314039,0.6002847843775426,0.7853828306264502,0.014651639344262293,0.7040561146691064,0.852594009517589,18
650,J. Dash,Wop (Official Version),0.056249211754319586,0.10018943380340983,0.8159072416598859,0.8283062645011601,0.0,0.8363830436108569,0.37410189418680606,45
651,Finatticz,Don’t Drop That Thun Thun,0.34039601462983987,0.04230688276152389,0.4070382424735557,0.9385150812064965,0.0,0.7504117108874657,0.2923859288980125,61
652,Red Hot Chili Peppers,Give It Away,0.04855593391348216,0.08166701747000632,0.9908462164361268,0.6508120649651973,0.0011065573770491803,0.9455626715462031,0.25484627227768974,78
653,Kurt Vile,Wakin on a Pretty Day,0.016017152226005804,0.25910334666386026,0.7803091944670464,0.29814385150812067,0.7663934426229507,0.7604147605977432,0.31398129140617703,43
654,Clockwork,Hulk (Dillon Francis Remix),0.1915752301677387,0.6063986529151758,0.9501627339300243,0.7529002320185615,0.6168032786885245,0.8656602622750837,0.37382196510217414,52
655,Dillon Francis and Kill The Noise,Dill the Noise,0.012233572960020186,0.04735845085245212,0.7904800650935719,0.6647331786542923,0.4497950819672131,0.8692284232997864,0.3741077260427358,76
656,The Raveonettes,Dead Sound,0.017782822550132422,0.31909071774363296,0.8026851098454028,0.29350348027842227,0.7110655737704917,0.8363525465080817,0.6193839227395727,43
657,Brillz & Teddy Tuxedo,Rvtchet Bitch,0.35300794551645864,0.3811829088612924,0.7986167615947924,0.3468677494199536,0.3401639344262295,0.8309545593168648,0.8285667630866849,36
658,Savage,Swing,0.3164333459452643,0.07282677331088193,0.46704637917005687,0.8863109048723897,0.0,0.764013418725221,0.5960681627321079,61
659,Disclosure,You & Me - Baauer Remix,0.13860512044393997,0.3590822984634814,0.9867778681855165,0.6125290023201856,0.3329918032786885,0.9054894784995424,0.6132196510217411,36
660,Dog Blood,Next Order,0.0633118930508261,0.36223952852031155,0.9450772986167615,0.740139211136891,0.8709016393442622,0.893687099725526,0.4439558645143231,19
661,Duck Sauce,It's You,0.10707529322739313,0.410650389391707,0.8830349877949552,0.8143851508120649,0.07243852459016392,0.9265629765172309,0.46730661565736686,69
662,Kendrick Lamar,m.A.A.d city,0.3126497666792787,0.46537571037676284,0.7172497965825874,0.41763341067285376,2.120901639344262e-06,0.8016163464470875,0.251586264812914,38
663,Juicy J,Bounce It,0.04830369529574979,0.08756051357608925,0.59926769731489,0.7703016241299304,0.0,0.7540408661177187,0.5376679574507792,68
664,Roach Gigz,Pu$$y Magnet (feat. Keayshawn),0.2231050573842856,0.08019364344348559,0.5728234336859234,0.8480278422273781,0.0,0.8600182982616651,0.29257254828776713,61
665,A$AP Rocky,Fashion Killa,0.1625677891285156,0.5390444117027995,0.8189585028478437,0.7795823665893272,0.0,0.8503507166819151,0.5375979751796213,39
666,DJ Khaled,I Wanna Be With You,0.13608273426661627,0.28646600715638815,0.6572416598860862,0.6995359628770301,0.0,0.89033241842025,0.46632103200522534,47
667,Sage The Gemini,Gas Pedal (feat. IamSu),0.14743347206457313,0.11492317406861714,0.45280716029292106,0.8491879350348027,0.0,0.7132357426044524,0.2895691424839041,56
668,Sage The Gemini,Red Nose,0.14364989279858748,0.052620500947169024,0.35516680227827496,0.8584686774941995,0.0,0.7127172918572735,0.2895574787720444,56
669,Rocko,U.O.E.N.O. Remix (feat. Future. Wiz Khalifa),0.389582545087653,0.8000420964007579,0.6999593165174938,0.3596287703016241,0.0,0.8921012503812137,0.8132114864234394,38
670,Flap Jack,VERSACE,0.2748139740194224,0.3285624079141234,0.7101301871440194,0.8410672853828306,0.0,0.8907288807563281,0.49106559671549876,47
671,Action Bronson,Strictly 4 My Jeeps,0.3769706142010342,0.11387076404967376,0.7925142392188771,0.617169373549884,0.0,0.8780115888990545,0.28642577213772513,64
672,Duke Dumont,The Giver - Original Mix,0.1335603480892925,0.15807198484529578,0.9145646867371846,0.6716937354988398,0.0001403688524590164,0.8732540408661177,0.4438450592516563,78
673,Duke Dumont,Lean & Bounce,0.044267877412031795,0.03746579667438434,0.7253864930838079,0.8375870069605568,0.8862704918032787,0.8018298261665141,0.44577540356443035,6
674,UGK,Swishas and Dosha - Main Version - Clean,0.18022449236978183,0.056514418017259524,0.8840520748576077,0.5336426914153132,0.0,0.8375114364135406,0.5968088084351965,78
675,UGK,Players Anthem,0.24706772606886118,0.6790149442222692,0.6786004882017901,0.6670533642691415,0.0,0.7342177493138151,0.6291581132779696,39
676,Drake,Hold On. We're Going Home,0.05536637659225628,0.07735213639233846,0.4456875508543531,0.7470997679814385,3.5758196721311474e-05,0.8065263799939005,0.3040904637491836,26
677,2 Chainz,Living,0.10076932778408375,0.11913281414439068,0.5351912123677787,0.8700696055684455,0.0008084016393442623,0.8290942360475755,0.2805822524960344,56
678,Wiz Khalifa,Taylor Gang - Bonus Track,0.17013494766048687,0.7074300147337403,0.8118388934092757,0.5788863109048724,0.0,0.899878011588899,0.5484918820565458,24
679,Brian Pumper,I'm A Martian,0.29373187034935055,0.18017259524310675,0.6124898291293734,0.6415313225058005,0.0,0.7733150350716681,0.5380761873658674,17
680,Bro Safari,The Drop,0.09421112372304201,0.49589560092612084,0.878966639544345,0.6577726218097447,0.038524590163934426,0.886459286367795,0.7125186619389755,39
681,MiM0SA,Drippin,0.18779165090175304,0.0907177436329194,0.6602929210740439,0.5893271461716937,0.08401639344262295,0.7884111009454101,0.7703648409069703,17
682,TR/ST,Heaven,0.0061798461344431815,0.12649968427699437,0.7477624084621642,0.45475638051044087,0.029200819672131145,0.7700518450747178,0.2225377904264253,50
683,Glass Figure,I Need You,0.010467902635893554,0.43696063986529154,0.6735150528885272,0.5533642691415313,0.00018442622950819672,0.8163769441903018,0.45577703648409074,74
684,Dan Croll,From Nowhere,0.1840080716357675,0.04167543675015787,0.888120423108218,0.6009280742459396,8.206967213114754e-05,0.8492223238792314,0.23368829896426246,78
685,Lykke Li,I Follow Rivers,0.030394753436751167,0.22753104609555885,0.5270545158665582,0.5533642691415313,0.001567622950819672,0.581427264409881,0.433907576747224,8
686,Yelle,L'Amour Parfait,0.00554924959011225,0.06167122711008209,0.9013425549227013,0.6322505800464038,0.004026639344262295,0.8959438853308935,0.537504665484744,57
687,Kate Boy,Northern Lights,0.03569176440913105,0.08966533361397601,0.7681041497152156,0.7192575406032482,0.024487704918032788,0.8160414760597743,0.2865132499766726,45
688,A$AP Ferg,Shabba,0.09950813469542187,0.410650389391707,0.7009764035801463,0.8723897911832946,0.0,0.8181457761512656,0.42044765326117384,47
689,A$AP Ferg,Work,0.0421238491613066,0.0691433382445801,0.8331977217249795,0.7006960556844547,0.6997950819672131,0.8396767307105825,0.4792677521694504,20
690,A$AP Ferg,Work REMIX,0.14491108588724938,0.09808461376552306,0.7294548413344182,0.8259860788863108,0.0,0.8531869472400121,0.4790986283474853,11
691,Kate Boy,The Way We Are,0.07554546601084627,0.1075563039360135,0.864727420667209,0.6844547563805105,0.042213114754098356,0.8138456846599572,0.3799804049640758,45
692,Rocko,U.O.E.N.O. (feat. Rick Ross. Future),0.37823180728969613,0.31382866764891604,0.636899918633035,0.34802784222737815,0.0,0.8584934431229032,0.8116077260427359,33
693,A-1,Now You Do,0.3012990288813218,0.16122921490212588,0.7711554109031733,0.6136890951276103,0.0,0.8003049710277523,0.4783463189325372,64
694,Classixx,Holding On - Jerome LOL Remix,0.02459326522890655,0.6148179330667228,0.7681041497152156,0.703016241299304,0.2346311475409836,0.8585544373284537,0.3565130167024354,39
695,Celeda,Music Is the Answer - Original Extended 12-Inch Mix,0.040105940219447606,0.0907177436329194,0.6389340927583401,0.9106728538283063,0.02715163934426229,0.7453491918267764,0.4493444993934871,68
696,Flosstradamus & DJ Sliink,Test Me - UZ Remix,0.04779921806028503,0.03946537571037677,0.8982912937347436,0.8503480278422274,3.022540983606557e-05,0.8915523025312595,0.5138214985536997,53
697,Flosstradamus & DJ Sliink,Test Me,0.11085887249337877,0.3853925489370659,0.7904800650935719,0.7505800464037123,0.0,0.8847514486123818,0.5141480824857703,69
698,DJ Khaled,No New Friends - SFTB Remix,0.15878420986252995,0.6716480740896654,0.6714808787632222,0.6705336426914152,0.0,0.8153400426959438,0.44918703928338166,39
699,Jeezy,R.I.P.,0.30256022196998367,0.09703220374657968,0.48230268510984536,0.8155452436194895,0.0,0.7251296126867947,0.2865249136885323,61
700,Badfinger,Baby Blue,0.057888762769580035,0.15280993475057886,0.9135475996745321,0.5626450116009281,0.12090163934426228,0.8013113754193351,0.4479915088177663,57
701,Danny Brown,Dip,0.0741581536133182,0.1380761944853715,0.8820179007323026,0.7296983758700696,0.0,0.8384263494967977,0.537953718391341,45
702,Danny Brown,25 Bucks [feat. Purity Ring],0.07592382393744483,0.13176173437171124,0.8474369406021155,0.697215777262181,0.0,0.792528209820067,0.3975109638891481,45
703,Sam Sparro,Fascism,0.029007441039223113,0.23595032624710588,0.888120423108218,0.5846867749419954,0.056454918032786884,0.8574565416285452,0.4613989456004479,1
704,Riff Raff,Marc Jacobs,0.26724681548745116,0.23910755630393604,0.6287632221318145,0.7204176334106729,0.0,0.7585544373284537,0.21684006718298032,17
705,Iron Galaxy & Sexlife,One Of Us - Original Mix,0.030016395510152602,0.06788044622184804,0.7650528885272578,0.7308584686774942,0.9538934426229508,0.7647148520890514,0.40889474666417847,6
706,Paper Diamond,Can We Go Up?,0.051078320090805915,0.047253209850557795,0.7609845402766476,0.6241299303944315,0.03985655737704918,0.8010064043915828,0.5252927591676775,14
707,Best Coast,This Lonely Morning,0.11968722411401185,0.1507051147126921,0.9644019528071602,0.10324825986078884,0.0007499999999999999,0.8855138761817627,0.46802976579266586,63
708,The Chambers Brothers,Time Has Come Today,0.13860512044393997,0.056514418017259524,0.5077298616761594,0.47099767981438523,0.09159836065573769,0.6461726136017077,0.4374650088644211,0
709,Crystal Castles,Sad Eyes,0.014882078446210117,0.059040202062723646,0.7955655004068348,0.37122969837587005,0.3002049180327868,0.7851479109484598,0.5082987309881497,75
710,Wiley,Wearing My Rolex - Radio Edit,0.14112750662126372,0.050410439907387916,0.7131814483319772,0.8747099767981438,0.0004938524590163934,0.7994205550472704,0.4903599421479893,68
711,Duke Dumont,Need U (100%) [feat. A*M*E] [Radio Edit],0.03859250851305335,0.3853925489370659,0.8474369406021155,0.6357308584686775,0.001721311475409836,0.8537358950899664,0.4442124661752356,5
712,Parquet Courts,Stoned and Starving,0.04641190566275698,0.10860871395495687,0.8901545972335231,0.1334106728538283,0.8637295081967212,0.7823116803903628,0.7110956890920967,43
713,Arcade Fire,Reflektor,0.010846260562492119,0.35066301831193436,0.7182668836452399,0.54292343387471,0.015881147540983607,0.7556267154620311,0.37128510777269763,74
714,Breach,Jack,0.043637280867700856,0.0959797937276363,0.6114727420667209,0.9106728538283063,0.4354508196721311,0.7936566026227507,0.44425328916674445,30
715,Lorde,Tennis Court,0.043511161558834666,0.222268996000842,0.541293734743694,0.7447795823665894,0.00016495901639344262,0.7470875266849648,0.24571941774750394,25
716,Janelle Monáe,Primetime (feat. Miguel),0.01362088535754824,0.4695853504525364,0.4578925956061839,0.6322505800464038,0.006649590163934425,0.762458066483684,0.44336101520948024,22
717,Drake,Hold On. We're Going Home,0.0852566527935427,0.05440959797937277,0.3989015459723352,0.7540603248259861,2.4590163934426228e-05,0.7824031716986886,0.30411379117290294,26
718,Vampire Weekend,Hannah Hunt,0.056753688989784334,0.0854556935382025,0.3032953620829943,0.2587006960556844,0.0008422131147540983,0.7014028667276608,0.933738452925259,12
719,Disclosure,Latch,0.18274687854710558,0.07461587034308569,0.7294548413344182,0.44083526682134566,0.00012192622950819672,0.8431534004269594,0.43252542689185414,50
720,Autre Ne Veut,Play by Play,0.026106696935300794,0.1664912649968428,0.8433685923515052,0.2645011600928074,0.0,0.882464165904239,0.3894571708500514,63
721,Sky Ferreira,I Blame Myself,0.016647748770336743,0.23595032624710588,0.734540276647681,0.6589327146171693,0.0,0.883623055809698,0.3916732761033872,5
722,Earl Sweatshirt,Sunday,0.23823937444822807,0.3853925489370659,0.5626525630593978,0.6890951276102087,2.028688524590164e-06,0.737816407441293,0.5192392927125129,18
723,Vampire Weekend,Step,0.09824694160676002,0.08650810355714589,0.7213181448331977,0.5823665893271461,7.98155737704918e-06,0.7924367185117414,0.17582462442847813,14
724,Blood Orange,You're Not Good Enough,0.15500063059654434,0.3011997474215955,0.7965825874694874,0.7169373549883991,0.0013114754098360656,0.8096065873741993,0.4205059718204722,69
725,Todd Terje,Strandbar (disko),0.024845503846638924,0.14333824458008843,0.9501627339300243,0.7981438515081207,0.9805327868852458,0.7430619091186337,0.4322105066716433,79
726,Rhye,Open,0.009585067473830249,0.274889496948011,0.3144833197721725,0.5243619489559164,0.08370901639344261,0.6741079597438242,0.2516329196603527,59
727,HAIM,Falling,0.057888762769580035,0.06809092822563673,0.8942229454841334,0.7180974477958236,5.010245901639344e-05,0.8371149740774626,0.3738802836614724,45
728,Disclosure,White Noise,0.033926094085004424,0.31382866764891604,0.8474369406021155,0.6322505800464038,0.00021823770491803278,0.8213784690454407,0.42057012223570034,5
729,Destruction Unit,Bumpy Road,0.033799974776138234,0.2633129867396338,0.9135475996745321,0.0,0.7305327868852458,0.8320219579139981,0.8050702155453953,43
730,A$AP Ferg,Shabba,0.10076932778408375,0.26647021679646393,0.7091131000813669,0.8665893271461717,0.0,0.8222323879231472,0.4207159186339461,47
731,A$AP Ferg,Work REMIX,0.14995585824189683,0.16333403494001264,0.7304719283970708,0.834106728538283,0.0,0.8545288197621226,0.4790869646356256,53
732,Tyga,Dope,0.27103039475343677,0.11702799410650393,0.5372253864930838,0.8051044083526682,0.0,0.7982311680390363,0.2751527946253616,61
733,Arcade Fire,Here Comes The Night Time II,0.021188043889519483,0.1328141443906546,0.3856794141578519,0.19257540603248258,0.7295081967213114,0.5716681915218054,0.6051891854063638,3
734,Glass Candy,Warm In The Winter,0.0170261066969353,0.08471900652494213,0.7396257119609437,0.5197215777262181,0.1813524590163934,0.628911253430924,0.46266445833722125,51
735,Black Harmony,Don't Let It Get to Your Head,0.06255517719762897,0.02673121448116187,0.629780309194467,0.7946635730858469,0.029508196721311473,0.7338212869777371,0.2704989735933564,68
736,ASTR,We Fall Down,0.02509774246437129,0.3759208587665755,0.7853946297803092,0.6194895591647333,0.09456967213114753,0.8565721256480634,0.2719744331436037,5
737,ASTR,R U With Me,0.06949173918526928,0.04746369185434646,0.7874288039056143,0.24477958236658937,0.0,0.8329673681000305,0.2029544182140524,63
738,ASTR,Blue Hawaii,0.01853953840332955,0.3401389181225006,0.7416598860862489,0.6148491879350348,2.940573770491803e-05,0.884385483379079,0.43824647755901847,5
739,ASTR,Razor,0.09950813469542187,0.32014312776257636,0.8565907241659885,0.7529002320185615,0.016495901639344262,0.8229033241842024,0.35090860315386774,69
740,Rihanna,Stay,0.005044772354647495,0.10018943380340983,0.3144833197721725,0.5765661252900232,5.55327868852459e-05,0.6999390057944495,0.37363534571241963,59
741,Global Deejays,The Sound Of San Francisco - Progressive Album Mix,0.03556564510026486,0.12755209429593772,0.8281122864117167,0.6716937354988398,0.0022848360655737705,0.8340347666971637,0.4927335075114304,45
742,Cream,Sunshine Of Your Love,0.01576491360827343,0.09913702378446644,0.4711147274206671,0.6508120649651973,5.389344262295081e-05,0.6281183287587679,0.39226229355230013,8
743,Jefferson Airplane,Somebody to Love,0.01563879429940724,0.2885708271942749,0.6257119609438567,0.44663573085846864,0.013012295081967211,0.7426349496797804,0.4798567696183633,42
